evaluation_id,session_id,task_id,task_order,agent,strategy,scope_id,rule_id,category,file,message,delta_scope,change_type
session_20260817_160757/T2,session_20260817_160757,T2,2,claude,structured,backend,BE-DEP-C-004-no-circular-dependencies,DEP,backend/src/modules/deal/deal-contact-link.entity.ts,Circular dependencies detected. Break the cycle by: 1. Extracting shared logic to a third module that both depend on 2. Moving one of the dependencies to a lower layer (dependency inversion) 3. Using interfaces/abstract types instead of concrete imports Cycles make the codebase harder to understand and test.,trajectory_cumulative,introduced
session_20260817_160757/T2,session_20260817_160757,T2,2,claude,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal-contact-link.entity.ts,Persistent change deal_contact_links.role lacks a matching executable migration.,trajectory_cumulative,introduced
session_20260817_160757/T2,session_20260817_160757,T2,2,claude,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/core/seed/scenarios/edge-case.seed.ts,Equivalent production functions must reuse one shared implementation.,trajectory_cumulative,introduced
session_20260817_160757/T2,session_20260817_160757,T2,2,claude,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,trajectory_cumulative,introduced
session_20260817_160757/T2,session_20260817_160757,T2,2,claude,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,trajectory_cumulative,introduced
session_20260817_160757/T2,session_20260817_160757,T2,2,claude,structured,frontend,FE-COM-C-001-component-file-max-lines,COM,frontend/src/pages/deals/DealForm.jsx,"React component file has 321 non-blank, non-comment lines; maximum is 300.",trajectory_cumulative,introduced
session_20260817_160757/T2,session_20260817_160757,T2,2,claude,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/contacts/ContactTable.jsx,component-clone logic has more than one production implementation.,trajectory_cumulative,introduced
session_20260817_160757/T2,session_20260817_160757,T2,2,claude,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/dealQueries.js,function-clone logic has more than one production implementation.,trajectory_cumulative,introduced
session_20260817_160757/T2,session_20260817_160757,T2,2,claude,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/dealQueries.js,2 substantive duplicate implementation groups exist across the same files.,trajectory_cumulative,introduced
session_20260817_160757/T2,session_20260817_160757,T2,2,claude,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/contacts/ContactTable.jsx,component-clone logic has more than one production implementation.,trajectory_cumulative,resolved
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,backend,BE-DEP-C-004-no-circular-dependencies,DEP,backend/src/modules/contact/contact-company-link.entity.ts,Circular dependencies detected. Break the cycle by: 1. Extracting shared logic to a third module that both depend on 2. Moving one of the dependencies to a lower layer (dependency inversion) 3. Using interfaces/abstract types instead of concrete imports Cycles make the codebase harder to understand and test.,absolute,current
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,backend,BE-DEP-C-004-no-circular-dependencies,DEP,backend/src/modules/deal/deal-contact-link.entity.ts,Circular dependencies detected. Break the cycle by: 1. Extracting shared logic to a third module that both depend on 2. Moving one of the dependencies to a lower layer (dependency inversion) 3. Using interfaces/abstract types instead of concrete imports Cycles make the codebase harder to understand and test.,absolute,current
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/core/seed/scenarios/edge-case.seed.ts,Equivalent production functions must reuse one shared implementation.,absolute,current
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,absolute,current
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,absolute,current
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,frontend,FE-STATE-C-002-context-provider-only-in-controlled-locations,STATE,frontend/src/themes/index.jsx,Context providers must stay at an approved application or route boundary.,absolute,current
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,frontend,FE-STATE-C-002-context-provider-only-in-controlled-locations,STATE,frontend/src/themes/index.jsx,Context providers must stay at an approved application or route boundary.,absolute,current
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,frontend,FE-DUP-C-001-single-resource-owner,DUP,frontend/src/pages/deals/ContactLinkRow.jsx,contact has competing page owners.,absolute,current
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/layout/components/Navbar/HeaderContent/Notification.jsx,function-clone logic has more than one production implementation.,absolute,current
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/contacts/contactQueries.js,3 substantive duplicate implementation groups exist across the same files.,absolute,current
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/contacts/ContactTable.jsx,component-clone logic has more than one production implementation.,absolute,current
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/dealQueries.js,function-clone logic has more than one production implementation.,absolute,current
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/dealQueries.js,2 substantive duplicate implementation groups exist across the same files.,absolute,current
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/core/seed/scenarios/edge-case.seed.ts,Equivalent production functions must reuse one shared implementation.,run_local,introduced
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,run_local,introduced
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,run_local,introduced
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,frontend,FE-DUP-C-001-single-resource-owner,DUP,frontend/src/pages/deals/ContactLinkRow.jsx,contact has competing page owners.,run_local,introduced
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal-contact-link.entity.ts,Persistent change deal_contact_links.role lacks a matching executable migration.,run_local,resolved
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/core/seed/scenarios/edge-case.seed.ts,Equivalent production functions must reuse one shared implementation.,run_local,resolved
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,run_local,resolved
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,run_local,resolved
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,frontend,FE-COM-C-001-component-file-max-lines,COM,frontend/src/pages/deals/DealForm.jsx,"React component file has 321 non-blank, non-comment lines; maximum is 300.",run_local,resolved
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,backend,BE-DEP-C-004-no-circular-dependencies,DEP,backend/src/modules/contact/contact-company-link.entity.ts,Circular dependencies detected. Break the cycle by: 1. Extracting shared logic to a third module that both depend on 2. Moving one of the dependencies to a lower layer (dependency inversion) 3. Using interfaces/abstract types instead of concrete imports Cycles make the codebase harder to understand and test.,trajectory_cumulative,introduced
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,backend,BE-DEP-C-004-no-circular-dependencies,DEP,backend/src/modules/deal/deal-contact-link.entity.ts,Circular dependencies detected. Break the cycle by: 1. Extracting shared logic to a third module that both depend on 2. Moving one of the dependencies to a lower layer (dependency inversion) 3. Using interfaces/abstract types instead of concrete imports Cycles make the codebase harder to understand and test.,trajectory_cumulative,introduced
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/core/seed/scenarios/edge-case.seed.ts,Equivalent production functions must reuse one shared implementation.,trajectory_cumulative,introduced
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,trajectory_cumulative,introduced
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,trajectory_cumulative,introduced
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,frontend,FE-DUP-C-001-single-resource-owner,DUP,frontend/src/pages/deals/ContactLinkRow.jsx,contact has competing page owners.,trajectory_cumulative,introduced
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/contacts/ContactTable.jsx,component-clone logic has more than one production implementation.,trajectory_cumulative,introduced
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/dealQueries.js,function-clone logic has more than one production implementation.,trajectory_cumulative,introduced
session_20260817_160757/T3,session_20260817_160757,T3,3,claude,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/dealQueries.js,2 substantive duplicate implementation groups exist across the same files.,trajectory_cumulative,introduced
